text,created_at,source,id,author_id,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T01:16:45.000Z,Twitter for iPhone,1.43E+18,493750692,,,,
"RT @GrabMY: @ImranAjmain Setuju, Bang Im! Untuk reach lebih ramai pelanggan yang out of radius GrabFood atau lain2 delivery platform. #Tekn…",2021-08-18T01:06:32.000Z,Twitter for iPhone,1.43E+18,25798309,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T00:57:24.000Z,Twitter for iPhone,1.43E+18,237167716,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T00:52:22.000Z,Twitter for iPhone,1.43E+18,225093830,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T00:51:20.000Z,Twitter for iPhone,1.43E+18,368408563,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T00:47:47.000Z,Twitter for iPhone,1.43E+18,81081270,,,,
"RT @pearkuku: Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan dib…",2021-08-18T00:46:40.000Z,Twitter for iPhone,1.43E+18,891119479,,,,
"Siapa brader @foodpanda_my brader @GrabMY nak breakfast percuma boleh follow tweet ni, untun warga shah alam. Lokasi akan diberitahu! #NasiLemakChongKok",2021-08-18T00:45:54.000Z,Twitter for iPhone,1.43E+18,2478388759,,,,
Nak order Starbucks https://t.co/d3qWMgCLdb,2021-08-18T00:33:15.000Z,Twitter for iPhone,1.43E+18,628586345,,,,
@SyffaAzlan Woohooooo seronoknyer!! Order apa tuuuu.... #GrabFood #OrderJer 💚💚💚 https://t.co/2Z8bnX7Tcp,2021-08-17T22:57:40.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
"@JustPeyt0 Tengah diet ke tu, bang? #GrabFoodBertanya 😁💚 https://t.co/Ndi92ub5Pd",2021-08-17T22:46:50.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
"@starlighteuuuuu Samalah kiter..
Rider dah kenal.. Harini jumpa, esok jumpa lagi..
Kucing jiran pun macam ni: 👉 https://t.co/SkTkst1crR",2021-08-17T22:31:14.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
@GrabMY @FirdausAzil Tak nampak Sabah pon. Map tu macam kat EU region je 😅,2021-08-17T20:35:04.000Z,Twitter for iPhone,1.43E+18,106098055,,,,
"Oh sorry, it was actually RM96.42. Baru semalam received the refund. A week later. The order was made 10th August. Lol. @GrabMY’s customer’s service was okay. They replied faster than @DominosMY. But i totally understand both had other crucial emails to respond. So its cool. https://t.co/v4MkwbZkGG",2021-08-17T17:38:52.000Z,Twitter for iPhone,1.43E+18,552493306,,,,
@GrabMY Duly noted . That fak wasn’t directed to you by the way. Thank you for the response.,2021-08-17T17:04:15.000Z,Twitter for iPhone,1.43E+18,125037168,,,,
@FirdausAzil @GrabMY semenjak MCO memang diorang limit service,2021-08-17T16:57:32.000Z,Twitter Web App,1.43E+18,73816722,,,,
@FirdausAzil @GrabMY https://t.co/iUrS4QYQLb,2021-08-17T16:51:18.000Z,Twitter for iPhone,1.43E+18,99071767,,,,
Bala apa ni @GrabMY time macam ni tutup kedai ke apa fakkkk https://t.co/e7MgTKIkfJ,2021-08-17T16:50:24.000Z,Twitter for iPhone,1.43E+18,125037168,,,,
@GrabMY Lamanyaaaa 😩,2021-08-17T15:08:40.000Z,Twitter for iPhone,1.43E+18,7.63E+17,,,,
"@GrabMY order saya cancel 30 july, tapi sampai sekarang takde refund pun. Already more than 2 weeks. Contact customer service pun susah nak dapat. HELP ME OUT!!",2021-08-17T15:00:31.000Z,Twitter for iPhone,1.43E+18,7.63E+17,,,,
@syafique @jfkjohan @pizzahutmsia @GrabMY HAHAHA!,2021-08-17T13:11:42.000Z,Twitter for iPhone,1.43E+18,7.82E+17,,,,
"@harinsekhon9 @jfkjohan @pizzahutmsia @GrabMY I should be more understanding and put a trigger warning next time. 🤣🤣🤣
TW : Cheesy pizza photos.",2021-08-17T13:10:18.000Z,Twitter for iPhone,1.43E+18,21293666,,,,
@jfkjohan @syafique @pizzahutmsia @GrabMY I hate this whole thread 🤣🤣,2021-08-17T13:09:09.000Z,Twitter for iPhone,1.43E+18,7.82E+17,,,,
@jfkjohan @pizzahutmsia @GrabMY Aaaawwww. Go have some more!!! Hahaha,2021-08-17T12:42:11.000Z,Twitter for iPhone,1.43E+18,21293666,,,,
@syafique @pizzahutmsia @GrabMY Stuffed crust!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I swear by this. My wife let me have it once and I’m still thinking about it until this very day,2021-08-17T12:41:17.000Z,Twitter for iPhone,1.43E+18,14232974,,,,
"Hi guys. Just wanna say the Pizza Hut Sourdough crust is worth ordering. 🤤🤤🤤 
This is *not* a sponsored post but i dun mind being sponsored by @pizzahutmsia @GrabMY 🤣🤣 https://t.co/ecNZhfCuY1",2021-08-17T12:39:15.000Z,Twitter for iPhone,1.43E+18,21293666,,,,
"@GrabMY Thanks a lot bro. Coz there is a child over there. Please take a consideration and if not sure, asked your grab to check the mysejahtera status.. Thanks a lot",2021-08-17T10:13:54.000Z,Twitter for Android,1.43E+18,796561345,,,,
"A small good gesture goes long way. He was just a young boy. Handed me this and said thank you. Oh yeah, I was delivering his mother’s food order. Be a good boy in the future and slam all these bad adults, boy 😊
@GrabMY https://t.co/cKFVivP8hl",2021-08-17T09:56:33.000Z,Twitter for iPhone,1.43E+18,69857061,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-17T09:37:34.000Z,Twitter for Android,1.43E+18,796561345,,,,
La x cerdik rupanya Grab ni https://t.co/Xd4NXLxRSB,2021-08-17T09:24:48.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"@GrabMY Btw, THANK YOU SO MUCH @GRABMY. WHAT A NICE SERVICE 😍",2021-08-17T09:16:35.000Z,Twitter for Android,1.43E+18,796561345,,,,
"@GrabMY It is a 5minit ride &amp; dgn budak setahun kot.. How come just left them in rain.. LATER PUT A BIG ANNOUNCEMENT THAT ""BABIES IS NOT ALLOWED DURING PANDEMIC WHATEVER THE SITUATION IS COZ THEY STILL NEED TO WEAR A MASK &amp; HOPE YOUR BABIES CAN TALK SO THEY CAN ORDER GRAB BY THEMSELVES.",2021-08-17T09:16:02.000Z,Twitter for Android,1.43E+18,796561345,,,,
kau bodoh??? budak nak kena ride kete asing ke macam mana?? sop kepala pundek apa nie??? revise it la... https://t.co/ncvORE34dZ,2021-08-17T09:15:39.000Z,Twitter for iPhone,1.43E+18,1.29E+18,,,,
@GrabMY animation of drivers slow in bad weather is beautiful. Respect,2021-08-17T09:12:56.000Z,Twitter for iPhone,1.43E+18,1.21E+18,,,,
Jadi maksudnya budak umur setahun kena naik kereta asing? OK FAHAM https://t.co/Vd5FpPEcAR,2021-08-17T09:09:14.000Z,Twitter for iPhone,1.43E+18,1.16E+18,,,,
anak dia umur setahun kot. budak tak perlu pakai mask. https://t.co/QsjnMzmnLC,2021-08-17T09:06:34.000Z,Twitter for Android,1.43E+18,188327503,,,,
"I love you, @GrabMY. Thanks for replying. 😍 https://t.co/LY1UNyvkun",2021-08-17T09:05:01.000Z,Twitter for iPhone,1.43E+18,1572958747,,,,
RT @ecahcsa: @GrabMY.. How dare your driver tinggal kakak aku and ank dia yg setahun tepi jalan je dalam hujan renyai2 tu sbb tak boleh 3 o…,2021-08-17T08:55:48.000Z,Twitter for iPhone,1.43E+18,1.29E+18,,,,
"@GrabMY.. How dare your driver tinggal kakak aku and ank dia yg setahun tepi jalan je dalam hujan renyai2 tu sbb tak boleh 3 org dlm 1 kereta n anak dia xpakai mask. Hello... Takkan budak tu nak nail grab asing kot... Kakak sy dah report dkt grab, tpi still sy nk complain",2021-08-17T08:55:01.000Z,Twitter for Android,1.43E+18,796561345,,,,
@DayveRampas @GrabMY U did it!!! U did it!!!!,2021-08-17T06:36:49.000Z,Twitter for iPhone,1.43E+18,90838033,,,,
"RT @GrabMY: @ibjela Tapi kan saudara, on a lighter side, anak-anak generasi tu akan mengerti mak-mak mereka pernah hidup zaman pandemik yan…",2021-08-17T05:37:06.000Z,Twitter for Android,1.43E+18,1.21E+18,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-17T05:33:56.000Z,Twitter for iPhone,1.43E+18,47661072,,,,
@GrabMY how do I contact grab Cs. No number are valid.,2021-08-17T04:54:38.000Z,Twitter for Android,1.43E+18,2378518813,,,,
"When you have a friend who can’t even celebrate her birthday due to pandemic, why not just belanja her makan via @GrabMY.
Just did that to my friend. At least, I buat her happy &amp; support our local business. Oh, and support grab rider, too. 😍",2021-08-17T04:33:38.000Z,Twitter for iPhone,1.43E+18,1572958747,,,,
@GrabMY Done,2021-08-17T04:23:24.000Z,Twitter for Android,1.43E+18,1.19E+18,,,,
"@GrabMY rse bukan saya bermasalah driver grab lain pun terkena bnyk kali.. rider nak pergi ss15, grab bagi arah driver grab salah ke sekitar taman medan,pj. Patah balik makan masa 11 minit..Dah bnyk kali complain fix sistem grab driver.. jgn salahkan gps driver. Dlu xda mcm ni.. https://t.co/CKCKYn4yO4",2021-08-17T04:18:54.000Z,Twitter for Android,1.43E+18,2430167738,,,,
"@GrabMY hey my grabfood order got cancelled twice because no driver but i still got charged for it when i check my bank,paid using debit card 
A-2CFR739GWJCM
A-2CFQXHUG2HVP",2021-08-17T04:14:13.000Z,Twitter Web App,1.43E+18,1.05E+18,,,,
Apani.... #peniagakecil code cannot use.. @GrabMY https://t.co/lG3u6Zqdzy,2021-08-17T04:11:44.000Z,Twitter for Android,1.43E+18,1.19E+18,,,,
@GrabMY's new Priority Delivery feature allows selected users to request for their GrabFood orders to be prioritised at an additional fee. https://t.co/JZWCZ4oSSh,2021-08-17T04:09:18.000Z,Twitter Web App,1.43E+18,814979304,,,,
@syazwinasaw @calmaglar @GrabMY and Shopee will be launching ShopeeFood in Msia soon. May the war begin.,2021-08-17T04:00:39.000Z,Twitter Web App,1.43E+18,27559326,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,2021-08-17T04:00:24.000Z,Twitter for iPhone,1.43E+18,1841548314,,,,
@GrabMY mmg skrg ada isu dgn driver grab car ke? Please la. Im one of your platinum member grab. Hari2 kot naik grab. Tp 2hri ni dpt driver yg sgt kurang ajar la. And please remind driver grab korg supaya jaga kebersihan kereta.,2021-08-17T03:35:25.000Z,Twitter for iPhone,1.43E+18,1094488470,,,,
"RT @calmaglar: This is some A+ horseshit @GrabMY
If you are going to start charging a premium for what used to be the basic acceptable stan…",2021-08-17T03:34:13.000Z,Twitter for Android,1.43E+18,1.26E+18,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,2021-08-17T02:53:13.000Z,Twitter for Android,1.43E+18,1.31E+18,,,,
"@syazwinasaw @GrabMY Yeah, the price but also the speed/reliability of service is an issue. And when it comes to the app itself, no contest.",2021-08-17T02:38:41.000Z,Twitter for Android,1.43E+18,288030216,,,,
RT @FabroMonno: Imagine believing capitalist🤣,2021-08-17T02:34:53.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"If you are going to start charging a premium for what used to be the basic acceptable stan…""",2021-08-17T02:31:26.000Z,Twitter for Android,1.43E+18,3268740744,,,,
"@calmaglar @GrabMY For more than just this reason, I find Foodpanda is becoming the better alternative. I would rather pay more for the food if I know the bottomline remains mostly the same for vendors, which appears to be the modus operandi for Panda",2021-08-17T02:05:03.000Z,Twitter Web App,1.43E+18,18095543,,,,
"If you are going to start charging a premium for what used to be the basic acceptable stan…""",2021-08-17T02:03:28.000Z,Twitter Web App,1.43E+18,18095543,,,,
"@GrabMY @foodpanda_my 
Please provide incentives to delivery riders who want to receive their vaccinations. 
Some people find it difficult to work after getting vaccinated, hope you guys incentivize your riders who take vaccines and cant work the next few days. 👍🏽 https://t.co/m2TeOTeGqi",2021-08-17T01:52:06.000Z,Twitter for iPhone,1.43E+18,1.42E+18,,,,
RT @FplmbS: Anda mahu mengambil vaksin di PPV? Jangan lupa mohon rebat pengangkutan @GrabMY . Mohon di https://t.co/35GxT5zTub https://t.co…,2021-08-17T01:45:54.000Z,Twitter for iPhone,1.43E+18,1.15E+18,,,,
@EzahdKocek Woooooo sedapssss!! 😉💚 #ordernow #staysafe https://t.co/3nUonAWvWg,2021-08-17T01:41:01.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
@nabbuhubba Well even admin feels the same but more like unlimited usage of GrabFood is better 😂 Life will be awesome and full of food! 💚 #staysafe #stayawesome #grabfood https://t.co/l078mvl5DM,2021-08-17T01:36:09.000Z,Sprinklr Publishing,1.43E+18,454609037,,,,
@NikShariff92 @GrabMY Org dh start bekerja and some people go in to vaccine,2021-08-17T01:16:55.000Z,Twitter for Android,1.43E+18,314382893,,,,
"Selaly byk grab driver area permaisuri ni, lately mcm susah plk nk dpt pastu fare pun makin tinggi🙂 @GrabMY",2021-08-17T00:48:07.000Z,Twitter for iPhone,1.43E+18,7.77E+17,,,,
"This is some A+ horseshit @GrabMY
If you are going to start charging a premium for what used to be the basic acceptable standard of service, it's just a matter of time before the standard tier becomes sub-standard. This is a monopoly just going about its work. https://t.co/hPwhNXr3sc",2021-08-17T00:47:21.000Z,Twitter for Android,1.43E+18,288030216,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-17T00:41:17.000Z,Twitter for iPhone,1.43E+18,229334878,,,,
"Average slalu RM17, semalam RM20, hari ni RM23 esok berapa plk ya🤩 @GrabMY https://t.co/c08N9hqaJ0",2021-08-17T00:39:43.000Z,Twitter for iPhone,1.43E+18,7.77E+17,,,,
@GrabMY Takpelah Grab. Saya dah selamat makan maggie malam tadi 😌,2021-08-17T00:32:19.000Z,Twitter for iPhone,1.43E+18,1365964765,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-17T00:03:05.000Z,Twitter for Android,1.43E+18,1701345180,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-16T23:05:12.000Z,Twitter for iPhone,1.43E+18,1050246901,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-16T22:58:37.000Z,Twitter for iPhone,1.43E+18,1381656888,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,2021-08-16T19:55:57.000Z,Twitter for iPhone,1.43E+18,446336074,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-16T19:12:13.000Z,Twitter for Android,1.43E+18,242330827,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,2021-08-16T19:03:42.000Z,Twitter for iPhone,1.43E+18,396489103,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",2021-08-16T18:34:47.000Z,Twitter for Android,1.43E+18,427303236,,,,
"RT @kobeysynister: @GrabMY @izhrhh Kepada individu penyamun tersebut kalau nampak video viral ni, harap pulang rantai kakak dia secara baik",2021-08-16T17:07:11.000Z,Twitter for iPhone,1.43E+18,444806764text,source,created_at,id,author_id
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for Android,2021-08-16T16:40:24.000Z,1.42731E+18,382193405,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for Android,2021-08-16T16:24:33.000Z,1.42731E+18,2463543242,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for iPhone,2021-08-16T16:11:39.000Z,1.4273E+18,549755824,,,,
@GrabMY You're making your staff reply tweets at midnight?,Twitter for Android,2021-08-16T16:07:23.000Z,1.4273E+18,1.21256E+18,,,,
RT @Deeeerrrr2: @GrabMY @izhrhh Banned je id dia.. Atau cut je fare dia.. Hntar 20km bg dia rm2..,Twitter for iPhone,2021-08-16T15:54:04.000Z,1.4273E+18,550799437,,,,
@ImanKeisuke @GrabMY Saya dak daimen..tp sy setuju hari tu buat mogok..bg sy hari ni kena kat perintis..esk lusa dak daimen lak kena..,Twitter for Android,2021-08-16T15:43:31.000Z,1.42729E+18,91939960,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,Twitter for iPhone,2021-08-16T15:36:45.000Z,1.42729E+18,609989678,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for Android,2021-08-16T12:57:15.000Z,1.42725E+18,1051964125,,,,
@izhrhh @rudyakhbar_ @GrabMY Entah ye ke tak dia grab rider. Kadang menyamar je sebab nak lepas roadblock.,Twitter for Android,2021-08-16T12:52:39.000Z,1.42725E+18,70412017,,,,
@nurizzat_ @GrabMY @KyochonMalaysia I've been complaining bout this for the longest time. Totally misleading,Twitter for Android,2021-08-16T12:19:20.000Z,1.42724E+18,75249219,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for Android,2021-08-16T12:17:29.000Z,1.42724E+18,75249219,,,,
hai @GrabMY nk tnya kenapa nk bayar pakai grab cc declined? jom sembang kat dm,Twitter for iPad,2021-08-16T12:03:18.000Z,1.42724E+18,34900253,,,,
"RT @kobeysynister: @GrabMY @izhrhh Kepada individu penyamun tersebut kalau nampak video viral ni, harap pulang rantai kakak dia secara baik",Twitter for iPhone,2021-08-16T12:02:53.000Z,1.42724E+18,1.33627E+18,,,,
"RT @kobeysynister: @GrabMY @izhrhh Kepada individu penyamun tersebut kalau nampak video viral ni, harap pulang rantai kakak dia secara baik",Twitter for Android,2021-08-16T11:38:08.000Z,1.42723E+18,9.40224E+17,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for iPhone,2021-08-16T11:38:07.000Z,1.42723E+18,145204194,,,,
RT @GrabMY: @izhrhh Hi Rudy. Perkara ini sudahpun dilaporkan oleh mangsa pada pihak berkeuasa. Kami akan berkerjasama dengan pihak berkuasa…,Twitter for Android,2021-08-16T11:38:02.000Z,1.42723E+18,9.40224E+17,,,,
"RT @nurizzat_: .@GrabMY @KyochonMalaysia Surely this type of marketing is not legal right? It says here ""30% Off"". But the catch is RM 25 M…",Twitter for Android,2021-08-16T11:34:36.000Z,1.42723E+18,380736920,,,,
"@GrabMY K thx. Maybe update the email address in your app, since it’s outdated.",Twitter for iPhone,2021-08-16T11:27:12.000Z,1.42723E+18,5705102,,,,
